word,max dist,sum dist,first-last dist
昆明,0.27411341667175293,1.437701940536499,0.20150500535964966
当年,0.22254258394241333,0.9818025231361389,0.2918269634246826
子女,0.20176249742507935,1.0631043910980225,0.16225403547286987
红星,0.2320813536643982,2.243013918399811,0.3799182176589966
救灾,0.2813587784767151,1.6668566465377808,0.3287973999977112
内,0.06338375806808472,0.41338813304901123,0.13051968812942505
厂长,0.15630054473876953,1.1931394934654236,0.24792683124542236
增进,0.09642553329467773,0.569473922252655,0.25895434617996216
策略,0.2034921646118164,1.360196590423584,0.35111528635025024
工商业,0.2171468734741211,1.936811625957489,0.492004930973053
竣工,0.15193665027618408,0.7674148082733154,0.11789971590042114
驻军,0.25614678859710693,1.9409748911857605,0.2719612717628479
共和,0.6841545104980469,2.978220909833908,0.24903661012649536
上海市,0.2010127305984497,1.1073291897773743,0.22304940223693848
彻底,0.22564220428466797,1.0706363916397095,0.28091323375701904
每次,0.08852982521057129,0.6595507264137268,0.12865203619003296
听到,0.08719122409820557,0.5490813851356506,0.10026383399963379
评价,0.13431698083877563,0.8762917518615723,0.4186660051345825
集结,0.3924599885940552,1.739514708518982,0.49735236167907715
口号,0.11604839563369751,0.7839504480361938,0.2549275755882263
早就,0.13959276676177979,1.0536004900932312,0.1704215407371521
美,0.29317015409469604,1.6076038479804993,0.46138107776641846
具有,0.06313145160675049,0.29798030853271484,0.09511673450469971
运,0.16879010200500488,1.3621167540550232,0.20746982097625732
河滩,0.10735410451889038,1.1094132661819458,0.1653115153312683
限度,0.1526356339454651,0.8358549475669861,0.3207694888114929
一度,0.2891748547554016,1.2260550260543823,0.2544776201248169
边界,0.1935058832168579,1.4975605607032776,0.40157628059387207
歧视,0.10517126321792603,0.9097824096679688,0.1845700740814209
亲,0.2575305104255676,1.9922102689743042,0.46587294340133667
中旬,0.1990112066268921,0.8840413093566895,0.2959473729133606
威力,0.1650562286376953,1.009929597377777,0.27661097049713135
各项,0.19720357656478882,0.8666096925735474,0.1954357624053955
明显,0.1011209487915039,0.5564396977424622,0.4470853805541992
河南,0.16279131174087524,0.9366143345832825,0.18460673093795776
人士,0.11851543188095093,0.7894684672355652,0.19141995906829834
日,0.39023298025131226,1.4938443899154663,0.307407021522522
过分,0.23645621538162231,1.3554015159606934,0.18613290786743164
外交部,0.17552077770233154,0.926296055316925,0.3462875485420227
握手,0.06722688674926758,0.553109347820282,0.13001257181167603
今天,0.24800139665603638,0.9905837774276733,0.11439627408981323
全体,0.09578394889831543,0.6616382002830505,0.2588155269622803
言,0.25900882482528687,0.9095267653465271,0.30005788803100586
使人,0.26005399227142334,1.0057669878005981,0.22024977207183838
华北,0.33214008808135986,1.8296855092048645,0.39385926723480225
全力支持,0.24399828910827637,1.7161825895309448,0.3490963578224182
谈,0.1627752184867859,1.011241853237152,0.44593119621276855
招呼,0.12080401182174683,0.8253631591796875,0.12393355369567871
传统,0.10044771432876587,0.6181395053863525,0.29301637411117554
魏,0.2500208616256714,1.8490962386131287,0.12870192527770996
眼,0.20266830921173096,0.9794996380805969,0.23842352628707886
克服,0.10632073879241943,0.5557047128677368,0.17806702852249146
运输,0.15593558549880981,0.7404215931892395,0.15825212001800537
戏剧,0.26661908626556396,1.1850225329399109,0.18024277687072754
旅馆,0.11283135414123535,0.8940571546554565,0.16108685731887817
编制,0.2969539761543274,1.632026493549347,0.2557768225669861
爆破,0.16250789165496826,1.4590517282485962,0.189028799533844
开荒,0.18743866682052612,1.0007590651512146,0.22501212358474731
多月,0.037978291511535645,0.3971478343009949,0.15901166200637817
拿到,0.11839860677719116,0.9586777091026306,0.39156681299209595
停留,0.11161541938781738,0.8795512914657593,0.1713239550590515
所有,0.10099780559539795,0.4603080749511719,0.16038572788238525
林木,0.13217949867248535,0.9916119575500488,0.1630711555480957
希望,0.060607731342315674,0.4241219162940979,0.13819605112075806
票,0.14094805717468262,0.843029797077179,0.2811412215232849
害虫,0.0729331374168396,0.7454309463500977,0.1178354024887085
抗议,0.10171270370483398,0.7550955414772034,0.3835703134536743
美的,0.36449718475341797,2.1137606501579285,0.58185675740242
没,0.0694621205329895,0.3486144542694092,0.08291441202163696
等到,0.2567076086997986,1.548086941242218,0.16345852613449097
上游,0.10697150230407715,0.7466509938240051,0.27739113569259644
图画,0.07712918519973755,0.8295860886573792,0.12276995182037354
已,0.05433619022369385,0.28521019220352173,0.15267831087112427
公报,0.18657517433166504,1.2268908023834229,0.29802870750427246
一道,0.2222800850868225,0.8195036053657532,0.25412625074386597
削减,0.1982722282409668,1.460250198841095,0.2126786708831787
亲自,0.37837618589401245,1.1016021966934204,0.19776934385299683
气,0.17061060667037964,1.1653640270233154,0.39238178730010986
瓦尔,0.3041852116584778,2.057996153831482,0.18606030941009521
急于,0.2728514075279236,2.131277084350586,0.22787964344024658
曹,0.23909211158752441,1.8138123750686646,0.1945165991783142
附近,0.07070332765579224,0.45810824632644653,0.1500948667526245
推翻,0.10680508613586426,0.8592544794082642,0.210138201713562
故事,0.0749245285987854,0.5999459624290466,0.16444718837738037
苗圃,0.11276865005493164,1.1728307604789734,0.1854645013809204
工,0.1586843729019165,1.2286450266838074,0.33475804328918457
蔓延,0.14262861013412476,0.9053244590759277,0.28404754400253296
争夺,0.22275209426879883,1.1119220852851868,0.2587321996688843
经验,0.05035579204559326,0.36190205812454224,0.12129336595535278
校舍,0.1814502477645874,0.9876975417137146,0.10259997844696045
十一,0.3096233606338501,1.908309519290924,0.5019680261611938
人民军队,0.3696872591972351,1.3699097037315369,0.39379626512527466
任务,0.03363323211669922,0.23786133527755737,0.1251136064529419
解决不了,0.08996272087097168,0.919607937335968,0.09408444166183472
罪,0.2075948715209961,1.2749537229537964,0.2004774808883667
导演,0.15397310256958008,1.0097760558128357,0.12343055009841919
领袖,0.23841482400894165,1.4476050734519958,0.24602437019348145
羊,0.0918194055557251,0.8227601051330566,0.13806146383285522
患者,0.08211201429367065,0.5794633626937866,0.3266858458518982
地里,0.0630461573600769,0.4376353621482849,0.07306408882141113
深厚,0.17941302061080933,0.6822692155838013,0.18119949102401733
逻辑,0.28739243745803833,1.4749546647071838,0.23310554027557373
不合,0.39578115940093994,1.9842449426651,0.26846688985824585
青岛,0.2965744137763977,1.5012662410736084,0.2795640826225281
资料,0.1995612382888794,0.6863905787467957,0.21570909023284912
起草,0.30313438177108765,1.375281810760498,0.17579799890518188
高大,0.19038456678390503,0.9936282634735107,0.3092191219329834
半,0.10692739486694336,1.0195728540420532,0.35309678316116333
份,0.185502827167511,1.1077859997749329,0.34552109241485596
勉励,0.12765657901763916,0.8202702403068542,0.13161426782608032
攻击,0.24651718139648438,1.4645575881004333,0.18161720037460327
作风,0.11354529857635498,0.745082437992096,0.31742745637893677
指,0.18025147914886475,1.2303251028060913,0.22707390785217285
电线,0.23979324102401733,0.911639928817749,0.15771132707595825
尽可能,0.13193613290786743,1.0195543766021729,0.15018600225448608
公开,0.11820238828659058,0.9888509511947632,0.44018709659576416
稳定,0.11948633193969727,0.7384296655654907,0.3196371793746948
添置,0.10651367902755737,0.8923658728599548,0.20556485652923584
会员,0.12875360250473022,0.8661581873893738,0.23100680112838745
一类,1.0354616418480873,3.241908051073551,0.3491937518119812
过程,0.06273645162582397,0.3269527554512024,0.09953564405441284
演唱,0.10917478799819946,0.7254670858383179,0.16856777667999268
广大青年,0.24413806200027466,1.711096465587616,0.2947693467140198
五,0.31957554817199707,1.5801754593849182,0.3853999376296997
项目,0.20961391925811768,0.777437686920166,0.44461601972579956
每月,0.08239996433258057,0.7002788782119751,0.1818280816078186
赶快,0.14934033155441284,1.401455581188202,0.1928311586380005
合同,0.15646469593048096,0.894284725189209,0.23456424474716187
干部,0.08771759271621704,0.4719351530075073,0.13865339756011963
一套,0.14478260278701782,0.7892225980758667,0.11800462007522583
干,0.15324890613555908,0.711803138256073,0.17431938648223877
完毕,0.08828401565551758,0.7497522234916687,0.18207532167434692
不够,0.06150245666503906,0.4481852650642395,0.11194485425949097
很难,0.2152320146560669,1.247545599937439,0.15066659450531006
地中海,0.17373234033584595,1.3393313884735107,0.189830482006073
放松,0.15267539024353027,0.9756730198860168,0.3266599774360657
华,1.1178780794143677,4.311277836561203,0.4047187566757202
前列,0.13346725702285767,0.6855247616767883,0.48724520206451416
之上,0.10092741250991821,0.8413789868354797,0.1941940188407898
响亮,0.1417468786239624,0.9262397289276123,0.15035492181777954
拖延,0.17207986116409302,1.4130045175552368,0.33027905225753784
发动群众,0.1018669605255127,0.9368559718132019,0.315102219581604
科学研究,0.17815518379211426,1.034208595752716,0.24112987518310547
鲜明,0.1395106315612793,0.5386136174201965,0.2619783282279968
部分,0.08538317680358887,0.5609828233718872,0.15192312002182007
深切,0.08000838756561279,0.6226378679275513,0.11621826887130737
一带,0.26650387048721313,1.3095180988311768,0.7597471177577972
以后,0.07184690237045288,0.5103724002838135,0.24054723978042603
起火,0.23197323083877563,1.1376110911369324,0.17300456762313843
第六,0.3686240315437317,2.134619414806366,0.26586878299713135
力气,0.0875546932220459,0.5704663991928101,0.1913173794746399
占,0.046102046966552734,0.3021995425224304,0.1636279821395874
马克思列宁主义,0.19661718606948853,1.1472745537757874,0.3054197430610657
万岁,0.15358608961105347,1.059185266494751,0.26471006870269775
天才,0.5329347550868988,2.3814485371112823,0.38711124658584595
生命财产,0.1157691478729248,0.664671778678894,0.14549368619918823
大众,0.2851408123970032,2.0824986696243286,0.4193999171257019
良田,0.08586674928665161,0.7072845101356506,0.12908118963241577
连长,0.13596642017364502,0.7730908989906311,0.1399715542793274
保存,0.13935905694961548,0.8741598129272461,0.23004800081253052
缴获,0.1336437463760376,0.7959285974502563,0.24895471334457397
绘画,0.13271689414978027,0.8712125420570374,0.13244867324829102
善于,0.12897217273712158,0.6347653865814209,0.13745474815368652
反击,0.5924685895442963,2.2643809020519257,0.2278428077697754
第五,0.2795250415802002,1.7607451677322388,0.3566223978996277
开辟,0.11813509464263916,0.7962263822555542,0.1721234917640686
强迫,0.31156861782073975,1.6467230916023254,0.39098501205444336
指导员,0.12883836030960083,0.8563465476036072,0.2149181365966797
梦想,0.2788642644882202,1.4183154702186584,0.43665647506713867
大队,0.2934568524360657,1.4190480709075928,0.24034911394119263
共产主义,0.13492202758789062,0.8379666209220886,0.3139379620552063
前方,0.24356484413146973,1.4637507796287537,0.4319937229156494
慢慢,0.08336126804351807,0.6939495801925659,0.119343101978302
起初,0.277876079082489,2.3879438042640686,0.16172349452972412
提出,0.05827760696411133,0.3459789752960205,0.16021931171417236
队,0.15411007404327393,1.0814812779426575,0.3021891713142395
信任,0.10713857412338257,0.8207043409347534,0.17636197805404663
包括,0.07691562175750732,0.4003779888153076,0.16048187017440796
尚,0.5723198056221008,2.2549732327461243,0.17885547876358032
行军,0.11854511499404907,1.1296600699424744,0.14823299646377563
书,0.23674637079238892,1.3261712789535522,0.19648772478103638
黑色,0.1132584810256958,0.9783674478530884,0.17387473583221436
竟,0.1524633765220642,1.1652942895889282,0.46492576599121094
认真执行,0.3251368999481201,2.009454369544983,0.25653713941574097
林区,0.27593207359313965,1.1524416208267212,0.15383577346801758
过来,0.12992292642593384,0.8670153021812439,0.21838831901550293
开车,0.11886227130889893,1.0896673798561096,0.2712754011154175
收回,0.17404043674468994,1.3602099418640137,0.21747833490371704
约翰,0.13972735404968262,0.9306222200393677,0.14727741479873657
电力,0.11094218492507935,0.9735875725746155,0.2708980441093445
配备,0.1619734764099121,0.8608213663101196,0.20584732294082642
遵循,0.359508216381073,1.207173466682434,0.4509655237197876
概念,0.11625856161117554,0.8005677461624146,0.17554134130477905
性格,0.0866706371307373,0.6461478471755981,0.15897983312606812
扭转,0.2672598361968994,1.2296419739723206,0.20417213439941406
这是,0.06071972846984863,0.5094475746154785,0.2403407096862793
洛阳,0.2070109248161316,1.4106639623641968,0.2501482367515564
条例,0.2252827286720276,1.5481104850769043,0.25917547941207886
受到,0.048065900802612305,0.27876919507980347,0.08971524238586426
削弱,0.08382350206375122,0.7329279780387878,0.1362963318824768
欲,0.2600296139717102,1.6029770970344543,0.21461981534957886
爱护,0.2590242624282837,0.9777714014053345,0.2406531572341919
通讯,0.17374134063720703,1.3308438658714294,0.4158002734184265
整体,0.13027441501617432,0.8996759653091431,0.4749440550804138
司机,0.14160263538360596,0.774848997592926,0.25516873598098755
大堤,0.13922137022018433,0.8754868507385254,0.13015663623809814
躺,0.05965566635131836,0.3890950679779053,0.0742727518081665
赶上,0.41036778688430786,1.681560754776001,0.3575170636177063
大豆,0.18384402990341187,1.2192257642745972,0.2760050296783447
遍,0.18209540843963623,1.382426381111145,0.39975881576538086
监狱,0.12530136108398438,0.9225545525550842,0.2552087903022766
供给,0.4086989760398865,1.8166464567184448,0.6185803115367889
门外,0.1591375470161438,1.163596510887146,0.18055152893066406
脑袋,0.18208879232406616,1.0825294256210327,0.30787038803100586
大人,0.24750930070877075,1.287391185760498,0.14446234703063965
金属,0.10944372415542603,0.9199593663215637,0.1865692138671875
果树,0.12206119298934937,0.7795422077178955,0.09970206022262573
国防部长,0.1710171103477478,0.9879551529884338,0.20869559049606323
乱,0.23011845350265503,1.0338102579116821,0.21184760332107544
名叫,0.11808997392654419,0.7840167880058289,0.11854100227355957
印,0.31424885988235474,2.1751370429992676,0.17792290449142456
水分,0.13334834575653076,0.9706254005432129,0.184350848197937
统治,0.09518450498580933,0.6894526481628418,0.3551561236381531
战,0.26737070083618164,1.6912341117858887,0.2448475956916809
法案,0.22308403253555298,1.6695083975791931,0.1710444688796997
分给,0.12757354974746704,1.234718143939972,0.15051746368408203
礼堂,0.18749397993087769,1.4897847175598145,0.5003867447376251
加强团结,0.13879114389419556,1.1505470275878906,0.41127878427505493
爱国,0.6598486006259918,2.397858828306198,0.62333944439888
地说,0.08069229125976562,0.38699793815612793,0.10476696491241455
穷,0.1595313549041748,1.0049185156822205,0.11041611433029175
要紧,0.3825318217277527,2.1263816952705383,0.20582228899002075
吾,0.26217222213745117,1.6690610647201538,0.25825369358062744
换,0.08327376842498779,0.8621585965156555,0.2510984539985657
礼物,0.10061860084533691,0.6896124482154846,0.134249746799469
换成,0.47956961393356323,2.3049429655075073,0.2740369439125061
饥饿,0.13345515727996826,0.9130651950836182,0.22158676385879517
取出,0.08853185176849365,0.7590667009353638,0.09912604093551636
适应,0.09801703691482544,0.578021228313446,0.2069171667098999
集中,0.11679410934448242,0.5425493717193604,0.19887632131576538
冲击,0.1464296579360962,1.0925268530845642,0.4265594482421875
挫折,0.09256649017333984,0.7561306953430176,0.2661283612251282
会谈,0.2298595905303955,0.8695149421691895,0.2859843969345093
集团,0.23216819763183594,1.575449824333191,0.6315369009971619
危机,0.16058218479156494,1.1032580137252808,0.14811021089553833
反,0.332514226436615,1.9755736589431763,0.31790369749069214
行业,0.1473017930984497,1.0379335284233093,0.368081271648407
淮南,0.31874972581863403,1.5071096420288086,0.34758269786834717
来讲,0.42325735092163086,2.919749617576599,0.2862117886543274
交换,0.14524495601654053,0.8796613812446594,0.28550589084625244
二十一,0.48957157135009766,1.934731125831604,0.8712880611419678
一有,0.1729455590248108,1.550396978855133,0.1833478808403015
绝大多数,0.16342133283615112,1.0827051401138306,0.1537388563156128
少数,0.11589854955673218,0.7701881527900696,0.20313268899917603
奉行,0.1052236557006836,0.5683417916297913,0.18550556898117065
嘴,0.09457874298095703,0.7032163143157959,0.10664427280426025
偏向,0.35915112495422363,2.4388753175735474,0.6178741455078125
没有,0.044108033180236816,0.22041404247283936,0.08256882429122925
支出,0.07413208484649658,0.7015702128410339,0.1797664761543274
自治,0.28501081466674805,1.5520055294036865,0.2764343023300171
依然,0.30443984270095825,1.4639689922332764,0.1825830340385437
红色,0.3750040531158447,2.040518641471863,0.5346305966377258
普通,0.17488586902618408,0.9262059926986694,0.14117586612701416
窑,0.16814160346984863,1.2825289368629456,0.312730610370636
帝国主义,0.18577390909194946,0.7661906480789185,0.35590988397598267
下乡,0.2522720694541931,1.5589630603790283,0.2447630763053894
